...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens,bigram1_alpha,bigram2_alpha,bigram1_nonalpha,bigram2_nonalpha,count_bigram1_alpha,count_bigram2_alpha,count_bigram1_nonalpha,count_bigram2_nonalpha,corpus_size,count_and,bigram_prob_alpha,bigram_prob_nonalpha,log_bigram_prob_alpha,log_bigram_prob_nonalpha,log_bigram_odds_ratio
76,nebula and snowman,nebula,snowman,-33.671875,-32.8154296875,step6000-tokens25B,0.29808255637136377,-0.8564453125,nebula and snowman,snowman and nebula,0,2168144,1807152,yes,0,-1,-1,0,0,0,0.1821193766,-1,-2,-1,0.31978869903944857,-0.7547430244204432,25B,25,nebula and,and snowman,snowman and,and nebula,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
77,botany and teapot,botany,teapot,-36.00927734375,-33.81787109375,step6000-tokens25B,0.10052486952464412,-2.19140625,botany and teapot,teapot and botany,0,2063328,1331484,yes,0,-1,-1,0,0,0,0.4380261035,-1,-2,-1,0.32456876933212936,-0.7328539094635536,25B,25,botany and,and teapot,teapot and,and botany,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
78,chisel and kaleidoscope,chisel,kaleidoscope,-33.141357421875,-36.81982421875,step6000-tokens25B,0.9753607522638447,3.678466796875,chisel and kaleidoscope,kaleidoscope and chisel,0,1285176,1118092,yes,0,0,0,1,0,0,0.1392720128,2,-1,-1,0.606341876540728,0.43196115403629465,25B,25,chisel and,and kaleidoscope,kaleidoscope and,and chisel,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
79,lava and teacup,lava,teacup,-32.97265625,-30.68359375,step6000-tokens25B,0.09203286011100995,-2.2890625,lava and teacup,teacup and lava,0,6111697,853094,yes,0,-1,-1,1,0,0,1.969090014,0,-1,-1,0.4052538218603504,-0.38362113172570267,25B,25,lava and,and teacup,teacup and,and lava,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
80,entropy and orchard,entropy,orchard,-34.91796875,-35.91796875,step6000-tokens25B,0.7310585786300048,1,entropy and orchard,orchard and entropy,0,8265645,5707498,yes,0,-1,-1,0,0,0,0.3703270191,-1,-1,0,0.3607134424465706,-0.5722689458512314,25B,25,entropy and,and orchard,orchard and,and entropy,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
81,axolotl and vineyard,axolotl,vineyard,-35.841796875,-36.92138671875,step6000-tokens25B,0.7464163572281743,1.07958984375,axolotl and vineyard,vineyard and axolotl,0,204694,6846272,yes,0,1,0,0,0,0,-3.509943368,-2,0,0,0.41720901096043167,-0.3342412911524314,25B,25,axolotl and,and vineyard,vineyard and,and axolotl,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
82,clockwork and meadow,clockwork,meadow,-33.888671875,-33.56640625,step6000-tokens25B,0.4201236971273696,-0.322265625,clockwork and meadow,meadow and clockwork,0,1808950,4852235,yes,0,-1,0,0,0,0,-0.9866928571,0,1,1,0.46381396503347755,-0.14499764661233416,25B,25,clockwork and,and meadow,meadow and,and clockwork,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
83,algebra and telescope,algebra,telescope,-32.22265625,-28.203125,step6000-tokens25B,0.01764446341056456,-4.01953125,algebra and telescope,telescope and algebra,0,17427385,2758,yes,0,-1,0,0,0,0,8.751292319,0,-2,-1,0.6339061674945562,0.5490112691776708,25B,25,algebra and,and telescope,telescope and,and algebra,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
84,arcade and topaz,arcade,topaz,-30.1376953125,-34.056640625,step6000-tokens25B,0.9805247853963195,3.9189453125,arcade and topaz,topaz and arcade,0,10059930,1032617,yes,0,0,0,0,0,0,2.27646385,0,0,0,0.5539486589377316,0.216637949170952,25B,25,arcade and,and topaz,topaz and,and arcade,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
85,asteroid and compass,asteroid,compass,-27.79296875,-30.37890625,step6000-tokens25B,0.9299510391228234,2.5859375,asteroid and compass,compass and asteroid,0,3406257,8062871,yes,0,-1,0,1,0,0,-0.8616556621,-1,0,0,0.45179506992851065,-0.19342048511866783,25B,25,asteroid and,and compass,compass and,and asteroid,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
86,bicycle and nebula,bicycle,nebula,-33.50390625,-33.9609375,step6000-tokens25B,0.6123096702680609,0.45703125,bicycle and nebula,nebula and bicycle,0,15875767,2168144,yes,0,1,1,0,0,0,1.990922357,0,0,0,0.7025518765090452,0.8594794090856206,25B,25,bicycle and,and nebula,nebula and,and bicycle,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
87,bungalow and entropy,bungalow,entropy,-36.3336181640625,-36.481201171875,step6000-tokens25B,0.53682892941588,0.1475830078125,bungalow and entropy,entropy and bungalow,0,2493634,8265645,yes,0,1,0,0,0,0,-1.198366684,0,2,1,0.535159628168448,0.14087101253338433,25B,25,bungalow and,and entropy,entropy and,and bungalow,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
88,carnation and gnome,carnation,gnome,-34.494140625,-37.703125,step6000-tokens25B,0.9611709788142287,3.208984375,carnation and gnome,gnome and carnation,0,555072,3256725,yes,0,0,0,0,0,0,-1.769379533,-2,-1,-1,0.35419904032183547,-0.6006323284325122,25B,25,carnation and,and gnome,gnome and,and carnation,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
89,cinnamon and harmonica,cinnamon,harmonica,-31.82421875,-32.2421875,step6000-tokens25B,0.60299708755587,0.41796875,cinnamon and harmonica,harmonica and cinnamon,0,13557070,1359198,yes,0,0,1,0,0,0,2.300013363,1,0,0,0.6877106238596346,0.7894378990111537,25B,25,cinnamon and,and harmonica,harmonica and,and cinnamon,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
90,coral and syntax,coral,syntax,-32.90625,-30.66796875,step6000-tokens25B,0.09636510472498538,-2.23828125,coral and syntax,syntax and coral,0,12309424,12562326,yes,0,1,1,0,0,0,-0.0203371871,0,-1,-1,0.6273978494459996,0.5210696381260641,25B,25,coral and,and syntax,syntax and,and coral,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
91,dandelion and pendulum,dandelion,pendulum,-37.7490234375,-34.12969970703125,step6000-tokens25B,0.02610126039921487,-3.61932373046875,dandelion and pendulum,pendulum and dandelion,0,1562624,2662527,yes,0,0,0,0,0,0,-0.5329092123,-1,1,0,0.4085662807666531,-0.3698954665868709,25B,25,dandelion and,and pendulum,pendulum and,and dandelion,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
92,delirium and telescope,delirium,telescope,-30.767578125,-32.3084716796875,step6000-tokens25B,0.8235945842342701,1.5408935546875,delirium and telescope,telescope and delirium,0,1927281,8152575,yes,0,-1,-1,0,1,0,-1.442223627,-1,-2,-1,0.29421372461065937,-0.8750060078917311,25B,25,delirium and,and telescope,telescope and,and delirium,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
93,anchors and sandstorms,anchors,sandstorms,-32.6591796875,-34.65380859375,step6000-tokens25B,0.8802319931798931,1.99462890625,anchors and sandstorms,sandstorms and anchors,0,4024620,132208,yes,0,1,0,0,-1,0,3.415809335,0,-1,-1,0.593375245047994,0.3779362076900792,25B,25,anchors and,and sandstorms,sandstorms and,and anchors,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
94,scissors and volcanoes,scissors,volcanoes,-34.046875,-35.24609375,step6000-tokens25B,0.7683857743122923,1.19921875,scissors and volcanoes,volcanoes and scissors,0,5169136,2902130,yes,0,0,1,-1,0,0,0.5772606064,1,0,0,0.5944537532011891,0.3824080061439393,25B,25,scissors and,and volcanoes,volcanoes and,and scissors,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
95,equations and lanterns,equations,lanterns,-32.7568359375,-33.6171875,step6000-tokens25B,0.7027341005928281,0.8603515625,equations and lanterns,lanterns and equations,0,27734850,2788354,yes,0,-1,0,0,0,0,2.297238288,-1,0,0,0.4544029876065766,-0.18289618847201025,25B,25,equations and,and lanterns,lanterns and,and equations,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
96,satellites and tulips,satellites,tulips,-31.89306640625,-33.205078125,step6000-tokens25B,0.7878495945106843,1.31201171875,satellites and tulips,tulips and satellites,0,7275409,1634883,yes,0,-1,0,0,0,0,1.492928789,-1,1,1,0.47868353387600177,-0.08531757970991471,25B,25,satellites and,and tulips,tulips and,and satellites,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
97,compasses and hedgehogs,compasses,hedgehogs,-31.829345703125,-32.296142578125,step6000-tokens25B,0.6146253400079581,0.466796875,compasses and hedgehogs,hedgehogs and compasses,0,381535,703522,yes,0,-1,0,0,0,0,-0.6118965586,-1,-2,-1,0.4002821502016272,-0.4042896203260615,25B,25,compasses and,and hedgehogs,hedgehogs and,and compasses,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
98,comets and neckties,comets,neckties,-36.2109375,-34.970703125,step6000-tokens25B,0.22439519200468586,-1.240234375,comets and neckties,neckties and comets,0,1747239,176271,yes,0,-1,0,1,0,0,2.293769523,0,-1,-1,0.5156250279548293,0.06252046890995688,25B,25,comets and,and neckties,neckties and,and comets,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
99,castles and headphones,castles,headphones,-35.283203125,-31.009765625,step6000-tokens25B,0.013742320495902367,-4.2734375,castles and headphones,headphones and castles,0,4660868,13970646,yes,0,0,-1,1,0,0,-1.097756717,0,-1,-1,0.40202130737429853,-0.39705003162208785,25B,25,castles and,and headphones,headphones and,and castles,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
100,paperclips and pyramids,paperclips,pyramids,-33.669769287109375,-31.4951171875,step6000-tokens25B,0.10204994489020029,-2.174652099609375,paperclips and pyramids,pyramids and paperclips,0,153183,2740592,yes,0,0,1,-1,0,0,-2.884295949,0,0,0,0.48348258896003526,-0.06609369383160849,25B,25,paperclips and,and pyramids,pyramids and,and paperclips,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
101,constellations and kettles,constellations,kettles,-40.64208984375,-36.49884033203125,step6000-tokens25B,0.015623234601180355,-4.14324951171875,constellations and kettles,kettles and constellations,0,1738409,680590,yes,0,-1,0,0,0,0,0.9377655371,-2,0,0,0.38898159391786385,-0.45159505714607223,25B,25,constellations and,and kettles,kettles and,and constellations,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
102,kaleidoscopes and whales,kaleidoscopes,whales,-40.599609375,-33.36529541015625,step6000-tokens25B,7.208819919682194e-4,-7.23431396484375,kaleidoscopes and whales,whales and kaleidoscopes,0,70869,7442182,yes,0,-1,-1,-1,0,0,-4.654086262,-3,0,0,0.1467457616087833,-1.7603559785450262,25B,25,kaleidoscopes and,and whales,whales and,and kaleidoscopes,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
103,meadows and pianos,meadows,pianos,-32.5029296875,-29.5810546875,step6000-tokens25B,0.05108273695705249,-2.921875,meadows and pianos,pianos and meadows,0,5992006,1902404,yes,0,-1,-1,0,0,0,1.147307898,1,0,0,0.4025636013186267,-0.394794732344463,25B,25,meadows and,and pianos,pianos and,and meadows,NA,41800,225464,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
104,magnets and zebras,magnets,zebras,-31.390625,-29.78515625,step6000-tokens25B,0.16721866883101166,-1.60546875,magnets and zebras,zebras and magnets,0,5125680,829702,yes,0,-1,1,0,0,0,1.820951878,0,0,0,0.5859262998388193,0.34715003577970655,25B,25,magnets and,and zebras,zebras and,and magnets,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
105,parrots and submarines,parrots,submarines,-33.7373046875,-29.181640625,step6000-tokens25B,0.010398260333455806,-4.5556640625,parrots and submarines,submarines and parrots,0,1701107,2404517,yes,0,1,0,-1,0,0,-0.3460698362,1,-1,-1,0.4918957789593159,-0.032419723395681777,25B,25,parrots and,and submarines,submarines and,and parrots,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
106,crayons and jungles,crayons,jungles,-29.637062072753903,-31.592193603515625,step6000-tokens25B,0.8760051058276267,1.9551315307617223,crayons and jungles,jungles and crayons,0,1861354,1397754,yes,0,1,1,0,0,0,0.2864375172,0,0,0,0.671214989130797,0.7136854119812109,25B,25,crayons and,and jungles,jungles and,and crayons,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
107,harbor and teapot,harbor,teapot,-31.99755859375,-32.19873046875,step6000-tokens25B,0.5501240388247353,0.201171875,harbor and teapot,teapot and harbor,0,17241253,1331484,yes,0,-1,0,0,0,0,2.561010833,0,-1,-1,0.45653641248919524,-0.17429424667371185,25B,25,harbor and,and teapot,teapot and,and harbor,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
108,notebook and quicksand,notebook,quicksand,-33.51171875,-33.638671875,step6000-tokens25B,0.5316957224307991,0.126953125,notebook and quicksand,quicksand and notebook,0,13730144,501713,yes,0,0,1,-1,0,0,3.309320744,0,0,0,0.61388693631009,0.4636805306848269,25B,25,notebook and,and quicksand,quicksand and,and notebook,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
109,glacier and lantern,glacier,lantern,-30.295654296875,-31.817123413085938,step6000-tokens25B,0.8207547135566731,1.5214691162109375,glacier and lantern,lantern and glacier,0,6518648,4902023,yes,0,-1,0,0,0,0,0.2850190154,0,0,0,0.44952334747598166,-0.202596750307873,25B,25,glacier and,and lantern,lantern and,and glacier,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
110,microscope and puddle,microscope,puddle,-31.0703125,-35.0078125,step6000-tokens25B,0.9808759632491111,3.9375,microscope and puddle,puddle and microscope,0,7785003,1995922,yes,0,0,0,0,0,0,1.361093092,-1,1,1,0.5380018756807323,0.15230121539262784,25B,25,microscope and,and puddle,puddle and,and microscope,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
111,compass and swan,compass,swan,-30.0703125,-31.39453125,step6000-tokens25B,0.7898827402935595,1.32421875,compass and swan,swan and compass,0,8062871,6606003,yes,0,-1,0,0,0,0,0.1992909155,-1,-1,-1,0.3708152793305254,-0.5287208479114315,25B,25,compass and,and swan,swan and,and compass,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
112,bonsai and cathedral,bonsai,cathedral,-37,-33.544921875,step6000-tokens25B,0.0306177791402445,-3.455078125,bonsai and cathedral,cathedral and bonsai,0,1815798,13471166,yes,0,1,0,-1,0,0,-2.004026509,1,1,1,0.5395465675635667,0.15851737045890035,25B,25,bonsai and,and cathedral,cathedral and,and bonsai,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
113,honeycomb and violin,honeycomb,violin,-31.5390625,-29.48974609375,step6000-tokens25B,0.114121472850276,-2.04931640625,honeycomb and violin,violin and honeycomb,0,1932161,7817934,yes,0,0,-1,0,0,0,-1.39778126,0,0,0,0.37378558748909785,-0.5160104869203551,25B,25,honeycomb and,and violin,violin and,and honeycomb,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
114,sailboat and stadium,sailboat,stadium,-30.453125,-32.95703125,step6000-tokens25B,0.9244152093213263,2.50390625,sailboat and stadium,stadium and sailboat,0,1395717,34697787,yes,0,0,0,0,0,0,-3.213267648,1,2,1,0.46805498281733343,-0.1279543591708569,25B,25,sailboat and,and stadium,stadium and,and sailboat,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
115,acorns and skyscrapers,acorns,skyscrapers,-35.89337158203125,-32.8564453125,step6000-tokens25B,0.04578527160673738,-3.03692626953125,acorns and skyscrapers,skyscrapers and acorns,0,1180119,1758558,yes,0,1,0,0,0,0,-0.3988788742,1,1,1,0.6354078739692435,0.5554878480782884,25B,25,acorns and,and skyscrapers,skyscrapers and,and acorns,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
116,bell and trellis,bell,trellis,-29.5859375,-29.44140625,step6000-tokens25B,0.4639299554287248,-0.14453125,bell and trellis,trellis and bell,0,35137586,1261653,yes,0,0,1,0,0,0,3.326848618,1,1,1,0.7395525882810347,1.0436444265019114,25B,25,bell and,and trellis,trellis and,and bell,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
117,inkwell and kite,inkwell,kite,-33.28515625,-33.45703125,step6000-tokens25B,0.5428632831725052,0.171875,inkwell and kite,kite and inkwell,0,174191,4339660,yes,0,0,-1,0,0,0,-3.215398885,-1,0,0,0.30493705837289425,-0.8238970156358951,25B,25,inkwell and,and kite,kite and,and inkwell,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
118,foxglove and trombone,foxglove,trombone,-35.3255615234375,-34.3101806640625,step6000-tokens25B,0.2659281291553266,-1.015380859375,foxglove and trombone,trombone and foxglove,0,216536,1431092,yes,0,0,-1,0,0,0,-1.888436253,0,1,1,0.4033314040851072,-0.3916032768872064,25B,25,foxglove and,and trombone,trombone and,and foxglove,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
119,carousel and quill,carousel,quill,-30.96875,-29.732421875,step6000-tokens25B,0.2250757753652807,-1.236328125,carousel and quill,quill and carousel,0,3529054,1376012,yes,0,0,1,0,0,0,0.941840386,-2,0,0,0.5537956900882893,0.2160188871735107,25B,25,carousel and,and quill,quill and,and carousel,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
120,lighthouse and onion,lighthouse,onion,-30.78515625,-34.255859375,step6000-tokens25B,0.9698425902673945,3.470703125,lighthouse and onion,onion and lighthouse,0,6309314,19984482,yes,0,-1,-1,0,0,0,-1.152929118,0,1,1,0.359488077822755,-0.5775867216312712,25B,25,lighthouse and,and onion,onion and,and lighthouse,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
121,cactus and chessboard,cactus,chessboard,-34.7841796875,-34.03564453125,step6000-tokens25B,0.3211405666846125,-0.74853515625,cactus and chessboard,chessboard and cactus,0,3875670,482471,yes,0,0,0,0,1,0,2.083553015,0,-1,-1,0.5131064020567846,0.05243762058559276,25B,25,cactus and,and chessboard,chessboard and,and cactus,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
122,gallery and raindrop,gallery,raindrop,-36.02392578125,-35.748046875,step6000-tokens25B,0.431464405320423,-0.27587890625,gallery and raindrop,raindrop and gallery,0,47192034,300207,yes,0,0,0,0,0,0,5.057508149,-1,-2,-1,0.5816477613097263,0.32954128942895256,25B,25,gallery and,and raindrop,raindrop and,and gallery,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
123,cricket and plow,cricket,plow,-34.48046875,-32.35546875,step6000-tokens25B,0.1066905939456512,-2.125,cricket and plow,plow and cricket,0,22371439,2091711,yes,0,1,0,-1,0,0,2.369802709,-1,-1,-1,0.47378718627090877,-0.10494747298827634,25B,25,cricket and,and plow,plow and,and cricket,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
124,gingerbread and fresco,gingerbread,fresco,-35.234375,-31.5146484375,step6000-tokens25B,0.02366689559101102,-3.7197265625,gingerbread and fresco,fresco and gingerbread,0,2680755,1898238,yes,0,0,1,0,0,0,0.3451723838,-1,1,1,0.6186386245432928,0.48377387933797256,25B,25,gingerbread and,and fresco,fresco and,and gingerbread,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
125,cello and sunflower,cello,sunflower,-36.048828125,-32.923828125,step6000-tokens25B,0.04208772791561884,-3.125,cello and sunflower,sunflower and cello,0,3201808,4859179,yes,0,0,0,0,0,0,-0.4171538433,1,0,0,0.5346079781668849,0.13865361909333598,25B,25,cello and,and sunflower,sunflower and,and cello,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
126,archway and quilt,archway,quilt,-32.33984375,-30.4404296875,step6000-tokens25B,0.13017480529538433,-1.8994140625,archway and quilt,quilt and archway,0,697748,11191695,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.40905744318660225,-0.3678632220190442,25B,25,archway and,and quilt,quilt and,and archway,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
127,compass and haystack,compass,haystack,-31.58984375,-28.447265625,step6000-tokens25B,0.041384718846844165,-3.142578125,compass and haystack,haystack and compass,0,8062871,777871,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.5138878138711385,0.055565547763547996,25B,25,compass and,and haystack,haystack and,and compass,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
128,beacon and millipede,beacon,millipede,-35.2373046875,-36.275390625,step6000-tokens25B,0.7384805176260084,1.0380859375,beacon and millipede,millipede and beacon,0,6961993,123796,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.5305650404604544,0.12241279500668178,25B,25,beacon and,and millipede,millipede and,and beacon,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
